,NVDA,AAPL,MSFT,MU,AMZN,AMD,GOOGL,AVGO,GOOG,META,TSLA,WMT,INTC,CSCO,COST,QQQ
2021-01-26,0.4196607921534004,0.4830186243145877,0.3355574626999639,0.4313363828801659,0.4029736960974085,0.6581305420747625,0.3611037155436988,0.2883774525741834,0.35364340853696546,,0.7894956448958121,0.2833981411319682,0.3140947838930785,0.3328017131273958,0.19403663792212908,0.2728291772269803
2021-01-27,0.5157195942061109,0.5437255293053198,0.3432281007550101,0.4862396146831086,0.4763573529420097,0.5885608293008663,0.45111268830000234,0.32186898748439374,0.45330299013353714,,0.8190684521303403,0.3405702693127332,0.3412499142467049,0.36093677880697533,0.2444325840265062,0.28348893545041126
2021-01-28,0.4315630121255397,0.4061039021319959,0.2608090054517166,0.4529318697048949,0.4288827693856776,0.531411150818597,0.37082078005390334,0.3091028706538112,0.36764165852634234,,0.6281906277231992,0.32551811712693934,0.32704178194461364,0.3474977110304715,0.21343651742167596,0.28569661851891626
2021-01-29,0.4305729605583234,0.4261733730088896,0.3039542210401313,0.4692726133022305,0.43720740001292707,0.5190629158681137,0.4035634293039237,0.34878324370050584,0.39537177158171527,,0.6839350809079091,0.34416357512072265,0.34456529818945797,0.38203708116916285,0.24785323249162752,0.30261576338016605
2021-02-01,0.4058768282128246,0.3564403485484604,0.2725509998247548,0.463006050678467,0.41718373072143844,0.4899452256412834,0.38020537374946267,0.3160325440726529,0.3730549955281511,,0.6056717139388569,0.3436019450958364,0.3059908292008602,0.37667257099827745,0.2228803576292836,0.26638706249802585
2021-02-02,0.3692020662019478,0.3090039077212583,0.2422012649726725,0.4053222761227689,0.3865067796257879,0.4383855389161957,0.3572563303913621,0.27743600786369865,0.3435142497991035,,0.5583239302082842,0.31509624844839873,0.27034812773198713,0.36006549703208024,0.1870055986412697,0.24030721058433588
2021-02-03,0.3665842253094384,0.3265989538726548,0.2293204828327484,0.423519345143008,0.2805931433834965,0.45719059949504964,0.2823606681813142,0.29477689291571807,0.26747623896519657,,0.5461089195435362,0.30632442030284524,0.25343002766297706,0.2739179057126861,0.22127157227963648,0.24163292776954443
2021-02-04,0.4246555528816523,0.3150822604537827,0.2324577086915321,0.4034260365636595,0.29173972163855594,0.44426982466399856,0.2602008057559655,0.29362572139478993,0.25870446104063405,,0.5961777252065869,0.25118123310922535,0.29851536045683014,0.28054242710419797,0.22528306937702447,0.22200282691030676
2021-02-05,0.4129757023552138,0.3061921013946161,0.2275522158062417,0.4028781220834852,0.27680360669413323,0.4216831456584263,0.2476826738796331,0.32265213484376826,0.23790429013038172,,0.593904131371241,0.2443455650733516,0.2802189341003043,0.28485932005101533,0.2168816278840188,0.2113142719678854
2021-02-08,0.4474284540560697,0.3007019767850753,0.2236184110077349,0.4060082379860231,0.28392189032666015,0.44438486896389406,0.25315851960143637,0.3201658722556536,0.24737199728508633,,0.59829538162358,0.24672202081156747,0.2943393091524396,0.28282467668075123,0.21634330433528026,0.20387646062284528
2021-02-09,0.4257061447086488,0.3069580490062938,0.2220493252700859,0.4036979829938617,0.28086291972856087,0.44435613414077857,0.25216060306232474,0.32324577183062336,0.25166520331051095,,0.5985916860690786,0.2454107087415594,0.2942824089061561,0.29545768497080965,0.21791738069890088,0.2104705227710703
2021-02-10,0.4867342055466743,0.3040561465033748,0.2279584968197557,0.4082406382154597,0.2786004933287762,0.46045480269042555,0.25215096316085517,0.35757296301665803,0.24777921529826905,,0.6293833935006676,0.2623141770321984,0.30182028180025017,0.22205212757052245,0.23029770874554228,0.21868721722665038
2021-02-11,0.4974116562407842,0.2934196298793003,0.2184885679351764,0.4357139983333875,0.27111788975276585,0.452724681891682,0.24879803471702314,0.3489125470928818,0.24760323723679106,,0.6018553520948896,0.262566510536797,0.30811162491769717,0.22369749219020987,0.23279896418587206,0.20450723265306342
2021-02-12,0.4858697047653386,0.279660292156385,0.2057765466356438,0.4365053393846744,0.2645658117035675,0.45810103694145676,0.23962031148516422,0.3304314522148678,0.23409931043504092,,0.5849870543433806,0.2566410084011378,0.3224782818924556,0.22007759234732163,0.23001357462652364,0.20385546663785686
2021-02-16,0.478150125629858,0.283970594182988,0.2171423589908084,0.4485436056581142,0.27244567644567574,0.4557524186360185,0.2512987433817643,0.34773550336635733,0.24983224665486573,,0.5945469473564025,0.26943526808561036,0.3268887072952817,0.21824317524356535,0.237593538489418,0.2185197814066607
2021-02-17,0.4901805045782194,0.2928032996779525,0.2282540620211302,0.4467778910024129,0.2782133735835879,0.43963425744601875,0.25123705202376145,0.3432022464865991,0.24460402864310238,,0.5945496092422384,0.25598796446539535,0.3303133913326343,0.2161084565419553,0.23212411303828787,0.2205069990813745
2021-02-18,0.4814795484303989,0.299375213616998,0.2248142008131602,0.4421373642995308,0.2693679718055021,0.4464778019517078,0.2327586424733946,0.3312834419141477,0.2301474411513459,,0.5867072980028598,0.21862579763176954,0.3184642339876325,0.21219825580821097,0.24087394057889858,0.21872868968504897
2021-02-19,0.4714958152221062,0.2783884045949261,0.2256055452121061,0.4548623053864737,0.26833918752023217,0.4197238381966784,0.2310440777013326,0.30746786696895984,0.22577843876619416,,0.5501745360630865,0.19723815957914456,0.3118410072910759,0.21636387018230382,0.23237104946835815,0.21437208306813563
2021-02-22,0.5166141849572847,0.3220018343051269,0.2506400141429418,0.4779825686194698,0.2958013693557919,0.44466164542290587,0.2520023353246827,0.35381227984060304,0.2505073158373497,,0.6679978398292743,0.19642349730066344,0.33344097238850273,0.22676663452395013,0.24366437127725907,0.25400020576203863
2021-02-23,0.4909880073784129,0.3330505163434629,0.251987362679678,0.4753155487034351,0.28546606869295915,0.4340756172196837,0.25947302923717325,0.3650035908153358,0.2601054636767105,,0.6641836162514979,0.20046546865468068,0.32739080564713113,0.21540640804199523,0.26287179926474846,0.24645313083487308
2021-02-24,0.4682264218332801,0.3246924327996292,0.2616387494040724,0.4821337748279451,0.29002586094736726,0.4464801335685396,0.26107607638248487,0.37182707444293983,0.2579945165646874,,0.6340922515689439,0.21768787886366023,0.33381992165432073,0.2147395243446818,0.2753564613749103,0.2498449192765338
2021-02-25,0.5198904945758874,0.3964025444967238,0.3227046724019836,0.5540737710582041,0.3522145570432333,0.502815317926768,0.33592996214708903,0.4341154749062908,0.32892177767135483,,0.7861799735254578,0.2261309617260112,0.40403296892573165,0.2554562231596395,0.2903459015115534,0.318555337042747
2021-02-26,0.4278324158674843,0.3700613223918199,0.2817018498265387,0.5223548976379684,0.309280358544755,0.45337349846882763,0.29395509911549333,0.40211368594730784,0.2913068929249833,,0.6486680577264103,0.22386393408977504,0.3474019287720646,0.2379758423108461,0.28159866859457794,0.30128420061179456
2021-03-01,0.3940144958792373,0.3060308612754417,0.2390033920124573,0.4843331203652669,0.26110253458223215,0.40981247254259967,0.24894989526210315,0.3591915749626689,0.24454154787797172,,0.604757680571673,0.19984585190217047,0.3268582065870511,0.2149023275196926,0.2601892504182134,0.2436175298229934
2021-03-02,0.3988734448865315,0.3283369318087039,0.2473889056488618,0.4609531371114287,0.2769534282128812,0.43163709222387986,0.25469115320094465,0.38822733940725873,0.24657874684339126,,0.6426427586273563,0.19836569907365242,0.3262910967477502,0.22002651647297924,0.2756470827669541,0.26695078906683956
2021-03-03,0.4307929175112389,0.365696695347041,0.3038153818834831,0.4820295944906628,0.3256488842982104,0.4503552231945994,0.282935917092688,0.39639855921288186,0.2779291203311456,,0.7017357537558399,0.21607240612980363,0.344508086144628,0.20883399679028034,0.2640987238028989,0.3073163681749491
2021-03-04,0.4653919676743602,0.3637152602697622,0.3022019961325811,0.5182781038557288,0.3117857774308052,0.43551365381041135,0.2999991590417402,0.35593889185356653,0.29698733932400617,,0.7313854887586009,0.2204902793886655,0.3602040575005669,0.20664630920031304,0.2706405852914401,0.28976463196543684
2021-03-05,0.416249506219741,0.3324971090144883,0.265922848303272,0.5076662336671006,0.2917519911967229,0.42095110741677255,0.2782281477691391,0.28141953380420354,0.27033543020685685,,0.7715263491673259,0.2118150550258866,0.336823523533727,0.20668547071052273,0.22614612514965887,0.25747765591440913
2021-03-08,0.4526049862738038,0.3759668359016406,0.2847576595467926,0.5357401336977793,0.3214103514343146,0.45783049383497104,0.3040716316066912,0.34324416967285776,0.2990516054277159,,0.8218406856482818,0.21943273103005342,0.3485235356193379,0.2239574360808558,0.23697486947750016,0.2960215727267279
2021-03-09,0.425894438221843,0.3355646052530379,0.249585451373907,0.5098819060088441,0.2855243020843833,0.43892781459656766,0.2720044158726025,0.2636086895498055,0.26751398684096434,,0.7374009752966183,0.20729859934428624,0.3514167034800824,0.20987989789907285,0.22401974356899887,0.2599665122319493
2021-03-10,0.4253030262279876,0.3409947872690771,0.2565388891390199,0.5092090206958512,0.28430413208532834,0.4290347048801412,0.2813471506723282,0.2779822386421243,0.2735206018853374,,0.7768038539671658,0.19425329916818357,0.3313170143182481,0.19565653504698463,0.21395580477726536,0.267931451872182
2021-03-11,0.4129101253074186,0.3207312575661239,0.2450301957044305,0.5019099800941494,0.26874561166499344,0.41559039444000934,0.2535885639418278,0.26630369018038164,0.2572097166432605,,0.7483310368990354,0.18832978559998048,0.3269732852191266,0.18920979562382728,0.2118268561206116,0.2491816366052235
2021-03-12,0.4178647310942721,0.3247503155972602,0.2442163137223597,0.5022697891997343,0.2773518830121642,0.4199560267657688,0.27311348112203987,0.26913988718242904,0.26918941914385036,,0.7209863125409821,0.19579302050944142,0.3237458925377846,0.1981420384499988,0.21130278577610268,0.2504537120662535
2021-03-15,0.416205092134706,0.3238521996310759,0.2393088669789057,0.5020905035613061,0.2711108247149796,0.4177549592451014,0.26433186392033514,0.2706244245076882,0.25596605618041757,,0.6844134905553633,0.19732717507936884,0.32920133281035724,0.1865320792761779,0.20777093309168942,0.23827130287405118
2021-03-16,0.3974802940513213,0.304944869691605,0.2278250993980584,0.4853974828405126,0.2600241133907305,0.4029317120918284,0.2527299659184587,0.2625813422013461,0.25093501387247974,,0.708753488354457,0.17973322936215527,0.3256225968841318,0.17694198628898294,0.19891570818312093,0.2426843878159777
2021-03-17,0.3930165676532744,0.3114261521617528,0.2325264195816699,0.5053924927773847,0.25993360145163147,0.40643375028215084,0.25500633407975115,0.2565384701158204,0.24263550468047387,,0.6825039773357822,0.171149775671988,0.339370257447066,0.17177709982044945,0.1998587358645224,0.22393424022060796
2021-03-18,0.4210374143901373,0.3468303650179997,0.2660199809608815,0.5384568242397775,0.29776570429707233,0.43072394426560995,0.2952018458930104,0.2868661567363845,0.288800104132338,,0.7642168865855236,0.20437364835166927,0.3503522323060731,0.1945063148678565,0.2103091783457111,0.267361707522966
2021-03-19,0.3847508999443537,0.3132678240468107,0.2279187457633854,0.490452255765954,0.25338439242095134,0.3931287241286411,0.2513886268149142,0.28053932128498865,0.25146708257015354,,0.7019305212352844,0.1937025887875408,0.34150820767808443,0.17187114723439337,0.17616799298366353,0.24435393805845784
2021-03-22,0.3534441411068583,0.276774190617392,0.207671644075442,0.4720195589314445,0.23609068404922842,0.3641637423143219,0.2306096592157816,0.2667671491784039,0.22665121061478785,,0.6692831997442196,0.17359148109339553,0.31686984215481306,0.1594365972097131,0.1758515769893561,0.22255270950392766
2021-03-23,0.3484678814004446,0.2813521410336189,0.2132947663376186,0.4870282498292401,0.24032311256910407,0.3650281743867978,0.23117987058736844,0.2757542365771814,0.22765476656626787,,0.6447538604517395,0.17636748111944506,0.34322184957608964,0.15636900842841767,0.18291092249814137,0.24124311837865603
2021-03-24,0.3796814880402059,0.2962800799528491,0.2303828888934309,0.4859985295847636,0.2574239489660996,0.3656025121978156,0.25147474728514546,0.29325820958591237,0.24756437848819507,,0.7017758559116212,0.18444830559797148,0.2927348400892547,0.16458377785392875,0.19095876686237906,0.2503264455489774
2021-03-25,0.3767219827619572,0.2828297659139114,0.2336915334109364,0.4855655103665944,0.2641648762772918,0.37247371550500047,0.2591229210498556,0.28706985192172996,0.2541160163470415,,0.6575464903960714,0.18074504008367506,0.2967513481927408,0.16590784658752883,0.1910969549235913,0.24528430217412803
2021-03-26,0.3509303345436955,0.2642756221480172,0.2053378590183676,0.4896474964845598,0.24630857736812461,0.3505978212571614,0.22855523847401796,0.2951961577369654,0.22229096449236063,,0.6929415334106889,0.17411951795499392,0.29590386997135926,0.16193864238816752,0.18644952456905228,0.2160323847596157
2021-03-29,0.3635057549155537,0.2739838874953866,0.2239701387170648,0.5104729700684889,0.24459278960586325,0.35586752012915207,0.23999999450940473,0.30034066864995645,0.23389580970458174,,0.7129982194537046,0.17245217093411463,0.29394934590671246,0.16353077403010532,0.18610366677946272,0.24181284271880715
2021-03-30,0.3595872482085883,0.2766595283596879,0.2382079117527007,0.5093627641412543,0.24216940742929471,0.3557157937433776,0.2407927330667305,0.31307103519576984,0.2406533110440885,,0.6597108512405049,0.179084602330632,0.27987032093935005,0.16111679685173783,0.1896124653233444,0.2277784829848201
2021-03-31,0.339388760770575,0.2562679452009753,0.2256235654430778,0.480351466661506,0.21949339657094505,0.3323812616542266,0.22416809841489244,0.28297876644289865,0.22084307458954464,,0.6022953723908215,0.17641056026556812,0.2876828948301934,0.13968136719066027,0.18465646712937644,0.20066420769087046
2021-04-01,0.3321635625080877,0.2238523660211551,0.1863026544071974,0.3667840879954508,0.2029932340118249,0.3196754223134677,0.2037464830268624,0.25665917385631626,0.19727845917521178,,0.5685387181624838,0.16391621883292523,0.2692902342309278,0.1335852322439282,0.16984875847125885,0.1853706566177574
2021-04-05,0.3535696889981028,0.2540593932005001,0.2280690132768257,0.3811388801780038,0.21955166966275685,0.34851990441308056,0.2213979482256377,0.2637092359223141,0.22102250738594992,,0.6122608320846418,0.16835992706921216,0.27672762034099546,0.18163639055320516,0.18407922875104663,0.19845371917833873
2021-04-06,0.3268602179538761,0.2730632291501523,0.2163816556685456,0.3648466137978221,0.2590787424916833,0.3863359735532606,0.26387303335067075,0.2561859336792866,0.25824887706862865,,0.6130133430974071,0.19924261432265336,0.297916316471087,0.22718846506277168,0.16757073163319156,0.1942012751302145
2021-04-07,0.3225943708710813,0.2718967025804373,0.2196546648168185,0.3552364107648554,0.2641637911945913,0.3872114825488188,0.26063561543975633,0.24826270597904723,0.26164923855578714,,0.6154914415735779,0.19873410092613938,0.29217270456856126,0.2219615280929698,0.16348660854044586,0.19232882675848534
2021-04-08,0.322213603390399,0.2705483466933966,0.2139695102945594,0.3459653579265548,0.26102752714331073,0.3756275000833093,0.25952672870454174,0.2409704541387427,0.25606631178814515,,0.5860135855488529,0.19089986852500754,0.29305310045649985,0.22255741466663279,0.15920425946813596,0.1974827578954363
2021-04-09,0.312820562702977,0.2723405603357904,0.2136919267977733,0.3364038199987161,0.2607066728566537,0.37440009085731135,0.25281603070492437,0.23576063500226196,0.2539286844343669,,0.5702278084535802,0.1863314226388619,0.29032796196766775,0.21799959728801102,0.1506356041064067,0.18250907749420858
2021-04-12,0.3538560582466863,0.281726453728281,0.2184627450247471,0.3476030598727552,0.26854606985777035,0.39998348704620384,0.2673966998215949,0.24461297893795272,0.2618200547848184,,0.589922951471937,0.1818345575824837,0.31354376184691485,0.22836371008813267,0.14941623294293055,0.19415247357171558
2021-04-13,0.3325069218462855,0.2873497712257337,0.2116925086924344,0.3572760668625031,0.2803992706537234,0.3854004064157393,0.2666722349368267,0.24418724452475604,0.2655318811628159,,0.5980328311671677,0.17912568383319818,0.30022937559396223,0.22790394682169865,0.1455585027916719,0.18863049297388473
2021-04-14,0.3342683241111359,0.2985008778577875,0.2261908810251796,0.3594432071052392,0.28161167494287315,0.40067574665982897,0.27208729726348224,0.24992958748603683,0.26972222846872396,,0.6238445157998618,0.18344883221390895,0.31885924586274456,0.23009406455786566,0.14813016540940974,0.1977491806713237
2021-04-15,0.3577966495862915,0.2865809264201467,0.2131295719702533,0.3491001002141459,0.26530723312300836,0.39875239337352714,0.26387863503363357,0.24107286128866381,0.26434046309867437,,0.6119524692670035,0.18103156968501985,0.30194562054217783,0.2301682082218232,0.1446321358620818,0.1755282095985828
2021-04-16,0.3341872003973357,0.2805759926971342,0.2089169656671751,0.3326719846313394,0.2688049797519879,0.401547742986848,0.25962609491918526,0.22793752904156545,0.2566232442334138,,0.6039480591875157,0.17667842657624996,0.29521059505098635,0.22763436943178633,0.13414784445323258,0.16495348378190722
2021-04-19,0.3539974141263908,0.2931825353697732,0.229761071020415,0.3592331518690023,0.2991047616189926,0.42745962522073966,0.27652669197738977,0.25567022036018194,0.27924039112922616,,0.6497287101829186,0.1921490160976891,0.3123808584304331,0.24855493075511392,0.14645489127153988,0.18689153282534912
2021-04-20,0.356656610825193,0.3035229989783887,0.2362954294048088,0.368659160107451,0.30234551399524245,0.44138948836503844,0.2922618351728251,0.26354933967495,0.29269305212061647,,0.6543782924419578,0.19626278037509212,0.32283361402095406,0.25592411257275305,0.15678530968384888,0.18605359328195886
2021-04-21,0.3249384791028685,0.2933349835407793,0.2230421191595527,0.3586379505045324,0.29515379797691993,0.4289476724081008,0.28435418860251044,0.22652552357165454,0.2821246269320296,,0.6102978701353903,0.18944156852422914,0.3122174419355951,0.24754052711786143,0.14992233166975566,0.18256109358194822
2021-04-22,0.3437232822594423,0.3032895888468614,0.2355021603497522,0.3642892164418433,0.30087462452926583,0.4457466487560518,0.29272021296407874,0.275442387518121,0.2912202473746053,,0.6458250845920751,0.20162972696520612,0.32927177399032925,0.25369483865055575,0.15045818728097607,0.2038559712229159
2021-04-23,0.3279143431340768,0.2803283976451932,0.2121707711816574,0.338364771503978,0.2815417380142215,0.4380209574341071,0.269479564312789,0.25198686058187275,0.26881450155644937,,0.5850157510245461,0.1946780686669579,0.22664705393893206,0.24258240913901977,0.14310366576233965,0.1781694473900566
2021-04-26,0.3392978378744632,0.2921960726059778,0.2241125086594705,0.3404444599353639,0.32763624267017655,0.47320991578076094,0.2779665612158474,0.26301831656241376,0.27807655843718304,,0.6013537450656253,0.20373219990209235,0.22795949208056895,0.2512546145894143,0.14489491195677293,0.17689759782512365
2021-04-27,0.3261834683713858,0.280507176053924,0.2418194184075421,0.3569633913250919,0.3172535810724567,0.4592644006329429,0.2708257890085322,0.2502580882982512,0.27211521940287975,,0.5206111211228882,0.20291080724204952,0.22510687451545688,0.2596422049547898,0.14479621403322335,0.1811126104500364
2021-04-28,0.3177357109464742,0.2874641089515169,0.1946014257454326,0.361833672051482,0.31502905121022373,0.36845406187026775,0.2055035926115345,0.24038951090876978,0.2111801303813394,,0.5028644899152234,0.20643431273611806,0.2134340007690906,0.2662267738161763,0.14129709041219654,0.19053486965065333
2021-04-29,0.320148192556916,0.2291597267242836,0.1809818732886836,0.36289049780658,0.30018795398955495,0.35822962780130546,0.1930363172804836,0.2359092374033735,0.1924707881091229,,0.5145816963786446,0.20699241099765095,0.20638365192355548,0.26610237800423564,0.15116645793542294,0.17290599603300744
2021-04-30,0.3220573840493713,0.2178699884481791,0.1817041281159172,0.3651723620741213,0.23580962174497183,0.3466786809473461,0.19410121786689896,0.2635356612172491,0.19018780050195083,,0.49801215007102434,0.20950731909915887,0.21169610637700434,0.279119887667088,0.15301703978369272,0.18276094300027074
2021-05-03,0.3136934751843586,0.2061294561659343,0.1788027878347339,0.3556044086021696,0.23653412445821462,0.3586165457933793,0.20702714904303265,0.24283291641296226,0.2022071488267123,,0.5226216993762969,0.21296012439168574,0.20291748307501137,0.289516013088956,0.14639617292014256,0.1845936769277891
2021-05-04,0.3526796278796684,0.2518486532782231,0.2034946939589001,0.3794282487869331,0.26110061726494077,0.37463645669816026,0.2225969158310002,0.28793166909119905,0.2144619045694874,,0.5684002946677367,0.23381833910804936,0.22466107733597526,0.30633371390964786,0.16023216442473798,0.2046813006496867
2021-05-05,0.3545795720188279,0.2396148361220459,0.193627375932882,0.3587259544654202,0.25463300515515364,0.3512474550376316,0.2070772384324502,0.3102970085676304,0.20873534669166519,,0.5549776370221687,0.18477306103697544,0.22153623631718744,0.23493738483636803,0.15037157568988893,0.2053737751201655
2021-05-06,0.370982411791031,0.2274324549657043,0.187155935791642,0.3602345669024476,0.23722149655828725,0.34288556880396986,0.21461306522277154,0.3002777579484244,0.2099872223291034,,0.5580459745567923,0.19873453453837553,0.2430643997661042,0.2378655445339206,0.18652301654796902,0.19455045142013355
2021-05-07,0.361377345827691,0.2217560125973755,0.1750977585076814,0.3446955311746733,0.22088939670610572,0.32435661638948254,0.2008380485274509,0.285561187109432,0.19999029009495886,,0.5183762187356761,0.1980957485478833,0.22994037343420604,0.23819993664087913,0.17395779732599156,0.1826764120028634
2021-05-10,0.3912957899275185,0.2477895537939663,0.2025946793179091,0.3731902426403837,0.2534066724768123,0.3419913297974015,0.22971306606345265,0.30687093716459835,0.22701850972805346,,0.5650771526078506,0.20573006030740168,0.251056575678457,0.25044783793167796,0.18841013470711054,0.20885023417217605
2021-05-11,0.4062961413441263,0.2551577021176121,0.2147150368343634,0.3856013642789164,0.2550423589309107,0.3611459469157956,0.23823898536345142,0.3136428898881326,0.23834182628548506,,0.5729477433854366,0.2185383767846322,0.26157307590902135,0.259163119564422,0.19973242660308005,0.2165599685667679
2021-05-12,0.4508590458249359,0.3073562986821119,0.2580101050342712,0.4295408228874545,0.29349929463557667,0.39938345709402584,0.28006443617388493,0.3632567004480458,0.2834775856445099,,0.6458603652341652,0.2551368791378611,0.29948241346445387,0.284668473686324,0.22049338429161444,0.26299185889798465
2021-05-13,0.4182569398042248,0.274211450919563,0.2232372727819866,0.399306132339422,0.2660962232963537,0.3766059475007706,0.25266099266175285,0.3332834125330638,0.24753274502053577,,0.64270105933529,0.2369495249222872,0.2655422305937252,0.2692642874686155,0.21082014634224097,0.23093061783171437
2021-05-14,0.3834986383005261,0.2422823295485773,0.1890470326801518,0.37384128052199,0.22951110072258205,0.33565383004348937,0.21791768402566772,0.3006764620053256,0.21920872360273325,,0.5576642583814662,0.2213811912801137,0.24265344863230012,0.24752344986706482,0.19668840036753332,0.20525868715090728
2021-05-17,0.3882291313212905,0.2465873064687578,0.2063094929087151,0.3901749457559476,0.24736666623936898,0.34559905760896975,0.23235385396439823,0.3375511637713011,0.23429979920272828,,0.5709462625035338,0.23411649618551789,0.25723648767990204,0.2609014965836248,0.20211977829659958,0.21312197886623804
2021-05-18,0.3961480040632032,0.2473000114949373,0.2049978899142928,0.3763137628880429,0.25247935574703156,0.335739563112568,0.23861001946697163,0.35797127752179564,0.2387732775727296,,0.5428912951985391,0.16696715423888464,0.2534661989951715,0.26578857693089397,0.20106785025109183,0.2221128648349525
2021-05-19,0.4145434305317007,0.2578209506247477,0.2216819408076271,0.3957896627281559,0.2507704729533886,0.363822508504231,0.24263484782090725,0.3673436218652502,0.24153432410139422,,0.5454936555979923,0.17826772836591728,0.2673130171014392,0.27156965164979985,0.21355724483139865,0.21380288641722686
2021-05-20,0.3955286839886548,0.2342360368992337,0.2092633596293865,0.3840525346256911,0.22606318814787416,0.3452641871343659,0.220836472166983,0.3346064474486562,0.2201636016264889,,0.5125739426930149,0.1593975522081101,0.2514650914528216,0.18959165502185565,0.20050583537907996,0.20200482634141093
2021-05-21,0.404085812044225,0.2299928504320029,0.2035849284642758,0.367139170868883,0.2277755451097451,0.33027087269990224,0.21570862459604456,0.3081921234424922,0.21411603747715224,,0.5121891065779943,0.15414405738387188,0.2441256896192173,0.18554054560626945,0.1971535157479694,0.1976156176310206
