,AAPL,MSFT,NVDA,CRM,CSCO,IBM,AMZN,VZ,JPM,GS,AXP,V,TRV,UNH,JNJ,MRK,AMGN,BA,CAT,HON,MMM,WMT,PG,KO,MCD,NKE,DIS,HD,CVX,SHW,DIA
2021-03-23,0.3546588154741592,0.3294088610325043,,0.3001804725231129,1.1976746271366818,2.6585297664355725,,4.357465227457553,,1.2079750374965743,0.4673564461097459,,0.8231138272512034,0.7174378072925659,1.4812216526890805,1.9960549599284951,1.6116807070235528,0.4118129971608943,0.74271618678267,0.7259594731391054,3.9768610213337214,,1.3096143604639947,1.43182245735194,1.029020551186229,,0.4705374472764209,0.6991900372284576,2.454348689108968,,0.6641097829295977
2021-03-24,0.3592317210687053,0.3339721567340471,,0.3239203321195191,1.1519274043220298,2.741909906376539,,4.328592175189642,,1.196785133098975,0.4885782620935157,,0.9231889248466292,0.7648702898047104,1.5940937833327198,,1.6724192851909518,0.4187819589663317,0.8172736993304002,0.8433519669265565,4.196943688305132,,1.3290178301447058,1.4554157812529738,1.0737543188743912,,0.4544675449972538,0.7806244293025436,2.658697116829018,,0.701930822001564
2021-03-25,0.3506331650750354,0.339574998382707,,,1.3271700421468395,2.924936270970196,,4.4370626330777085,,1.2653222773036368,0.5683295031286706,,1.0637407419223963,0.7957628067385057,1.6189036377710346,2.1136751736037653,1.7197873079639772,0.4194718282772856,0.8957461480471713,0.8823472519118845,4.373673288627038,,1.372519754846782,1.5684148371165922,1.0783251183457505,,0.481598465420149,0.8688472762887224,2.75943111353161,,0.7445081751849192
2021-03-26,0.3350887213720371,0.3109805848341505,,0.3225517673337753,1.6180666586831038,3.159225141883625,,4.704004671386812,,1.216464858841148,0.598116512056789,,1.1070301078717153,0.8269569827252218,1.7480289409042158,2.2133751516582363,1.884304172668262,0.4076576734278535,1.018751142233476,1.0027578545090434,4.524866526868278,,1.532313572397953,1.6910192295611075,1.0875451163948364,,0.4807505236058944,1.0060320385399864,2.914439590324962,,0.8261225674554064
2021-03-29,0.3455991576713481,0.336347427713274,,,,3.426737888535016,,,,1.2928094179441083,0.5961513619035613,,1.2218847615799124,0.9582669565906236,1.9263921277964768,,2.094139102979825,0.4431856541142669,1.1052710300871258,1.0881574753524088,4.963398020270068,,1.7290627119450617,,1.267103563789314,0.9879546693800124,0.4718907847172242,1.0447522031284806,3.1773894270831344,,0.9105820241125743
2021-03-30,0.3502447508804472,0.352940227949424,,,1.7028712972268232,3.469156734479997,,,,1.4290453315721707,0.6099792503107353,,1.2631084227309042,0.8919211800199554,1.899750924826297,2.4055335074422035,2.0094655547089486,0.4185751612669632,1.1782731811618694,1.115266290978035,,,1.68052269001917,1.9263297199628675,1.202408511415683,1.04753870775525,0.472727185229168,1.1319832777442604,3.1947822042027267,,0.9044834134019872
2021-03-31,0.3284330096024283,0.3514510296694705,,,1.6888289820102047,3.492570038168943,,,,1.378012637588819,0.5841217848765171,,1.14237095919264,0.913654534458222,2.01239848078379,,2.077694888508285,0.3812706432794985,1.1765641928097157,1.150367767445594,,,1.7493346281379525,1.8894016657474468,1.2454904890984229,,0.467781926300288,1.1700777999154448,3.2152926715796726,,0.9229538165868568
2021-04-01,0.3118226155718796,0.3396845304038324,,0.3081144990122809,1.8497951989074928,3.536402536089522,,,,1.432918967183047,0.6581008084494562,,1.1714399826734336,0.8034604943791344,2.002781500092368,,2.0989055612280048,0.3539961667897813,1.2244922279537815,1.138448822446635,,,,1.9438718637332817,1.3230482033622155,1.0433394484014666,0.5187312598843251,1.2445940234471802,3.350077394846841,0.3800677274573388,0.9826758910842261
2021-04-05,0.3778241704507374,0.484801856266445,,0.3246345052362599,2.1693086864707407,4.3608364547184495,,,,1.565722416317038,0.810628159013513,,1.4187334327881516,0.9868535856061672,2.362360868357776,,2.5806369915090297,0.3753768426288194,1.4583114093188383,1.4784124082629992,,,2.175340892630134,2.307287419591394,1.685371829374244,1.351770179570057,0.5672558018041468,1.6807248242431343,3.8154927446765607,0.5499477033803722,1.2344107074440844
2021-04-06,0.3654036930786579,0.4528014364796307,,0.2966769192676307,1.1599851326680513,1.6385756191311285,,3.281525522953143,,1.7081986722758102,0.8355899162108177,,0.6598768759741077,0.9036509415125414,2.4641971480003413,1.44687961480505,2.580541133687221,0.38982831013457,1.4241106020712375,0.8367181435683764,3.10628229656435,,1.0318046244620451,2.4766350200237546,1.852963331683677,1.5442377222700796,0.6209547053015918,1.0062201946355165,1.7224967058481209,0.3604741204871165,0.6027500794566487
