date,AAPL,MSFT,NVDA,CRM,CSCO,IBM,AMZN,VZ,JPM,GS,AXP,V,TRV,UNH,JNJ,MRK,AMGN,BA,CAT,HON,MMM,WMT,PG,KO,MCD,NKE,DIS,HD,CVX,SHW,DIA
2025-08-20,0.2279168847386016,0.2208471509210283,0.4481010057298433,0.4892787815845525,0.2824592824030837,0.271698272229637,0.2422406332593152,0.8051406973205701,0.2347453147568057,,,0.2442721698736711,0.2593377971410923,0.4281363449131639,0.2773863480948191,0.4850904462937874,0.3799426751073107,0.3103101883243178,,0.4583853326477125,0.3064029582972696,0.3098147791075976,0.3940880572442624,0.4693684734454844,0.3389249137826636,0.5395479952217092,0.3475318654291693,0.2553910828803393,0.3930042159405895,0.3095003041878744,0.1459133086045261
2025-08-21,0.2226587233549996,0.2259690531358179,0.4540322439499491,0.4972231949452554,0.288245195626922,0.2704993774423417,0.2451019349458596,0.823335146295337,0.2381149266955912,,,0.2478830203545586,0.274838923575111,0.4222492003564564,0.3061768283162246,0.5383963461454259,0.4105508140400186,0.3102254166646133,,0.4844260971097003,0.3096472114723943,0.2142685317924597,0.3891712838083758,0.4784489360212794,0.3488953367095336,0.5468428895521548,0.3456160037459374,0.2591981887527447,0.4391229267834694,0.3117791237776848,0.147501790182848
2025-08-22,0.2206149934319271,0.2117171990265842,0.4487012185022518,0.4829608631431203,0.2784950345373836,0.2586272026882892,0.2307061498927989,0.7512134193841041,0.2327197792098518,,,0.251198032917783,0.2616149078343237,0.393173549580686,0.2904443521620646,0.5576083636164547,0.3734153592605376,0.296768863477337,,0.5551839325350071,0.3168088989185659,0.2051875193686578,0.3822260235287822,0.4622156411361012,0.3418157332968706,0.5660798271640682,0.3577121790467408,0.2833379847941664,0.4805287238536639,0.3873817044193006,0.1635596588820934
2025-08-25,0.2377822937382486,0.2137298358068929,0.466595879304603,0.5120249950772302,0.2834487614315463,0.2767973588645491,0.2361284066081498,0.8067144679165651,0.2491040971646095,,,0.2629891962415524,0.2597610979459693,0.4049778883722026,0.2788012054277169,0.5333205032623064,0.371449003246314,0.3108294685210082,,0.528805921257318,0.3188159530522967,0.2107126846826943,0.3513622164637693,0.4328476005921906,0.3412928988414312,0.7052903067089432,0.3654541856935616,0.2913983467439158,0.5032792200963054,0.3183359022928247,0.1568456957597938
2025-08-26,0.2405444823274292,0.2113071646937431,0.4767054429556364,0.5203590703451779,0.3234813264247224,0.2735815536181614,0.2319094224168776,0.7809444527886692,0.2480729568834636,,,0.2693599649815646,0.2297065605891518,0.4046179077130493,0.2836387707626835,0.5315741412179694,0.3745563789603385,0.3075625665276807,,0.6020440384780105,0.3255605994717919,0.2008811235135809,0.3600422918627221,0.4345125996717295,0.3651089523671187,0.6815484100071173,0.3635361316211871,0.269956984191755,0.475800400021798,0.3604059103772462,0.1607014646662403
2025-08-27,0.2398118931720251,0.2154164835475287,0.4735521021348973,0.5312433678241085,0.3256600714857516,0.2818195026692374,0.2340808246684499,0.824480101290989,0.2556213649935673,,,0.2734434940520592,0.2556383027994063,0.3908651448954448,0.274841514507298,0.500811647621432,0.3607903831092818,0.2844325710992084,,0.6013815201433833,0.3247525182040938,0.2014905356271705,0.3784365399387064,0.4388240766075865,0.3428287014008623,0.6736029156703887,0.3798917679110836,0.2739249706740277,0.5452516832460166,0.3774119192708842,0.1652789479185818
2025-08-28,0.2367468615290941,0.2016950492563037,0.3379455893750819,0.5263829336978703,0.358272082833305,0.2699545993456089,0.228430821755252,0.808369574147493,0.2436721481103918,,,0.2682684212129025,0.2317770383341636,0.3874678117570586,0.2563566451704221,0.480675903903112,0.3439000964569892,0.3175331681880999,,0.6255164973358793,0.3337229356959604,0.2044330530242811,0.3589771726989593,0.4230227769670537,0.3721714784536942,0.6647826347801316,0.3674250532362624,0.270306707338663,0.5584732139368399,0.3581065518919111,0.1694849536770992
2025-08-29,0.2268522623184569,0.2176378033625932,0.3372862201498874,0.5524818565734054,0.349384762515521,0.2753011197868938,0.2240299173598476,0.7650459379334189,0.2499739367032575,,,0.2757172540819764,0.2442281808131808,0.3906659627458547,0.2865830593288896,0.5119017344339211,0.3645615330305873,0.3462407661706762,,0.568495310481567,0.316284478841798,0.1926055059523327,0.4133813079530327,0.4609243903814258,0.3752149707373106,0.5766252768854467,0.3844024693631604,0.2579514631593571,0.6042314467001819,0.3484270010734842,0.1684276664287345
2025-09-02,0.2481597922948747,0.2341307252198185,0.3532163268118974,0.6119988131363898,0.3381578238790114,0.2986272902231051,0.2394875363032512,0.9043124599840066,0.2546686447262309,0.3260825062843572,,0.2887345081447814,0.2904099144403591,0.4056956938945407,0.3410552043385776,0.5150687575923356,0.3976572326028935,0.2953156688175724,,0.5830479294193922,0.3315211621933661,0.2013528593447252,0.4393544336054569,0.5169977595115425,0.452982915755957,0.5946525567770491,0.4622418615604389,0.2841622268770361,0.6816174725932401,0.3680048224214133,0.1748678638095059
2025-09-03,0.2315836247905816,0.2262776349716905,0.3361174704134557,0.6460998056848684,0.3465620787927767,0.3073083329984776,0.2384993332779453,0.908215310035302,0.2591502504771555,0.3273821725940953,,0.2545823097114905,0.3077257725880241,0.4358668936440563,0.1784670522730564,0.574005519181969,0.360905536957068,0.373031626550631,,0.5603016685256219,0.3236716796840923,0.2057677420548585,0.4755128006201668,0.5278571204607118,0.4766073041007128,0.6270171018578843,0.4080597579552336,0.3391464290491412,0.5982285588843713,0.317434276322428,0.1491721216366875
2025-09-04,0.2207117756676819,0.2199993873753723,0.3164592921957843,0.328456860912357,0.3548156404860909,0.2743297243685336,0.2513623697249931,0.9963502578904272,0.2804403997053893,0.3443517986739599,,0.2490464902322153,0.3283493479162764,0.4266656193543386,0.1839993625331089,0.5973620946590743,0.3326962519008734,0.3274642234751082,,0.589142081087705,0.3417226593749595,0.2125656361513591,0.4927398424738299,0.4876058873039366,0.4997029251305007,0.6884203547809157,0.4649068410648087,0.3639070870564366,0.6168331214728707,0.3439075749351514,0.1601110305425948
2025-09-05,0.2180827399401915,0.2114381417295502,0.3317543587385709,0.3351816087536507,0.3005466637117849,0.2731738479521391,0.2416294172486944,1.0368015270354147,0.2485388037871561,0.3384664457741453,,0.2354670210481328,0.3134883258482132,0.429233540925076,0.1840101802908648,0.606088355528749,0.3583463748300626,0.3441978529953469,,0.568730585366981,0.339160181707123,0.207070732484242,0.5659282973040016,0.4796387430597827,0.4561776230485929,0.609827440978844,0.4314882783783948,0.3929990873739516,0.5515200508369482,0.3782392222980125,0.1505013780773985
2025-09-08,0.2416231822651159,0.2123205814047006,0.3340043132368254,0.3743424946087973,0.3253258488989458,0.2929563891155468,0.2687818617828348,1.028998551785517,0.2697594798677084,0.3432643322223165,0.3066576741888144,0.2405686718293031,0.3271672200780248,0.4487707215855354,0.1906915111639577,0.624623658471736,0.3593767487033568,0.3753804673177419,,0.6774466923198896,0.3388360346746297,0.2411836464507343,0.5627139784623436,0.4878684855272232,0.4986238521575013,0.7060608424158434,0.4690421138958315,0.4138355798078994,0.5702618688986785,0.3797389826511178,0.1578843884138663
2025-09-09,0.2487785623403674,0.2154369577014347,0.3341702389128335,0.3846914259785469,0.3536240883505332,0.2926013256575976,0.2735998238474428,1.407184572997059,0.2893206433613448,0.372947063701212,0.3103250693986351,0.2438544034765112,0.3246113336528417,0.4837482337349427,0.1928557310743026,0.6942916629691905,0.3607525434211173,0.4060763811988347,,0.7175419839011312,0.3460925650776277,0.2493908489475435,0.5982592028231905,0.5522896015561819,0.5500563926003855,0.6811509499805573,0.4148345418693634,0.3919467405455989,0.6169513079999113,0.3374256514096141,0.159810677753206
2025-09-10,0.2969851090156264,0.2223495014061357,0.3584648972373797,0.3477162418173312,0.418628395756734,0.2908084054010913,0.2784561425848986,1.180259556482973,0.3110468701890276,0.3930219084500033,0.3155221301610066,0.2392541789439254,0.3144767442719187,0.4666996146583322,0.1889502579374816,0.6844743436130871,0.3612613619680624,0.3268595641070839,,0.6849515831111884,0.3486554659261919,0.2411774257211635,0.5660192290479304,0.5678525939823926,0.4322716340847827,0.8893331780493525,0.4694527484660728,0.3960445659127825,0.7699631277023417,0.323057864559196,0.1568384192330477
2025-09-11,0.2649585433277359,0.2149794614587415,0.3189859496475065,0.3458163158002654,0.4027216359263602,0.2951819513341902,0.2635302479612431,1.485407265731336,0.3143701971720063,0.410334339097296,0.318868744804781,0.2432965598227382,0.3621141608297127,0.4610015627020784,0.1952432193320352,0.7955255848698723,0.4016753559651279,0.3202354129538821,0.3106799610369974,0.8629974710233974,0.3895570333093806,0.2574592086803728,0.6198275141783754,0.5701253494820391,0.5041539894396261,0.8595219068039005,0.5114792487456943,0.4484136254014094,0.8061032143065294,0.3738264754034986,0.1783994481346071
2025-09-12,0.2513183971444604,0.2298057902856162,0.3009001185253296,0.3294954120071055,0.3323371340193851,0.2945525919393301,0.2561647764641555,1.4624085609510389,0.322298182995835,0.4036364454775258,0.3124415806896216,0.2361660228525722,0.3613550879424688,0.4556473616512282,0.1945149452353295,0.6252785543026379,0.3421287094295426,0.2842859432795427,,0.7281856615821404,0.3792748424293674,0.2654734529326891,0.6275752732399905,0.5322989691671588,0.4636729191760497,0.677710563218195,0.4924195882322177,0.4490188679521368,0.8259453858864955,0.3646373921126177,0.1688052977484499
2025-09-15,0.2785837854291048,0.2499358066110169,0.3743143743676766,0.3973235376346934,0.4557960671290433,0.3164050398819985,0.317936149116001,,0.4339247441446824,0.422836837206781,0.3855096551901502,0.2466898024269716,0.3681886910056725,0.4809482785873346,0.1985015303615664,0.7036064603583536,0.4057815662730908,0.3311180582687726,0.3908231366965994,0.9554869776627756,0.3838883848236775,0.3524714748639177,0.7445686023788172,0.5287135943539866,0.4898514307803779,0.9772831126877056,0.6095114366914425,0.4548364851945699,1.0800991141898493,0.3663868784041692,0.1774580717058793
2025-09-16,0.303294618756321,0.2450926031812662,0.4016573779173832,0.4210526733926924,0.4952310544998649,0.3166099244264388,0.3235663460907586,,0.5004739368167751,0.4382512331012934,0.4336151787888937,0.249938420368607,0.3703725827290789,0.427861949959285,0.1971954893841467,0.7485297038869583,0.4051072660954037,0.3163982509322152,0.4018669003660929,1.1235945339862676,0.3847813922037293,0.3781599268850928,0.942059524448289,0.6271517442921689,0.5969988256611035,1.0692719869197875,0.6580504957727596,0.4706218625232861,1.41756679866211,0.3336153392599377,0.1845840204781498
2025-09-17,0.3005268337664699,0.2341481782637517,0.4489786058060845,0.4373010880533835,0.636494099955572,0.3185615036901877,0.3169293043636702,,0.5853810508794989,0.438315952696855,0.4976587930634216,0.2529916270375293,0.3954153545157396,0.4198759088704508,0.1953176072219817,0.8595690939107695,0.4171961526335151,0.3484097706341739,0.3974472403122618,1.3613581162703547,0.3736513969180708,0.498820321028668,1.3163949435401,0.8873344955932518,0.7829143624910118,1.222873246536493,0.961875306128972,0.4417159386716199,,0.3345441500090474,0.1910035437456466
2025-09-18,0.3575069825777487,0.2367643828241559,0.4120427043989921,0.482631899485399,1.136536623697577,0.3418092049812523,0.3228154390950521,,0.7833812196724477,0.4589284326713528,0.7013808794107749,0.2480860578880499,0.3977264808413671,0.4248812460549687,0.2071794485219729,1.1579509118874574,0.4739954652058533,0.3735394184446942,0.6571501969309449,,0.3794952705259019,0.5673523046844428,1.4985644463387977,1.083957130092733,0.7900063293948583,,0.9588207796095504,0.4504427806698086,,0.3278781179496823,0.1910897135206164
2025-09-19,,0.2444332789137024,,,,0.3481105161829571,,,,0.4738270262304567,,0.2474745466786178,0.4049829021273843,0.4234107506300079,0.2093948676420335,,,,,,0.3764729114810354,,,,,,,0.448130272148897,,0.3154222948217665,0.1958518048719729
2025-09-22,0.2640503020332547,0.2552207905190375,0.3939299126018079,0.3610240275912932,0.2833642686650202,0.3823611921165054,0.2988850916297673,0.909029499933899,0.4374694578554551,0.4868379666130939,0.3475524311840349,0.2639873688807438,0.4157762589592149,0.4477334470313117,0.2470262101192911,0.3801259626951366,0.3503325107334942,0.3210156817805926,,0.4909390750037999,0.3857880868567314,0.2326951653586892,0.4198908082240605,0.2519008312755457,0.2558213873974123,0.6532312498610608,0.3648540360369493,0.446252626677341,0.5155816980759305,0.3210608274855351,0.2049849232161987
2025-09-23,0.2581102796429785,0.2578412052187676,0.383984381999163,0.3637591809210479,0.262800406422356,0.3772229479206214,0.3209288201187152,0.925146261172261,0.4372560578716086,0.5132225123252656,0.3541421175065907,0.2537867048599597,0.4373794177560223,0.46816021865127,0.2084851220035992,0.3670093805565004,0.3221204497437732,0.3427937260608173,,0.4798294405126484,0.4109460843656017,0.2249030194258787,0.4134391571696841,0.2649147054433566,0.2670798375861553,0.682778249913051,0.337397376077455,0.4570770044786244,0.5924874670284396,0.3243683400028001,0.2116521256581249
2025-09-24,0.2461116823957236,0.2454579009497562,0.3626768278127609,0.3597328687773242,0.2591004645968068,0.3528366914714061,0.3196701662505604,0.9198255827574544,0.454403419294644,0.4962604478775375,0.3471424599948141,0.2510890734301308,0.421157679688344,0.4744064240547322,0.2140643692277438,0.3525946962711744,0.2917572436804823,0.342141602078164,,0.4894737306116922,0.396649131653545,0.2265790553713637,0.4310499807499037,0.2516076349430758,0.2758131647885766,0.6651668341074154,0.37413434622325,0.418095298534738,0.6449200312449596,0.3064472075954511,0.2105349125773485
2025-09-25,0.2620927940389467,0.2468395805287165,0.3616963766344707,0.3540418822741634,0.2843165920534386,0.4515070518803078,0.3198515369455057,0.9676665105974486,0.4590223997497674,0.5096596956444294,0.3600855615715137,0.2472957278644975,0.4369219812602282,0.4525187350955725,0.2176748791494716,0.3421053187262265,0.2934801004021911,0.3429600771871848,,0.4920639633874509,0.3834060465157721,0.2281882695348474,0.3522183462434681,0.2475704785141734,0.2668058881684622,0.653830812311767,0.371040647426996,0.4438357044315216,0.6809301998594368,0.3122366067357382,0.1997170238318991
2025-09-26,0.2432498469901606,0.2383426473936572,0.3342624897371057,0.3450464840671178,0.2622967550648459,0.4527550704052486,0.2996794221053013,1.0031712973314049,0.4626813674942284,0.517719799524288,0.3483817379670998,0.2320876824768445,0.4254510014203006,0.4352429047676592,0.2391129005335762,0.3503058227951339,0.3175176691058735,0.3072844416791447,,0.4998165602203855,0.3822524492457846,0.2098638253728761,0.4154466482550288,0.2237690051703949,0.268210323716378,0.6633204042141873,0.3657430426781817,0.4527496242745389,0.6521356816885745,0.2936981197182893,0.2090444696017399
2025-09-29,0.2474172937622575,0.2573635926650321,0.3529714132819231,0.3628465329769847,0.2761296066716363,0.4342036238133714,0.2998748353421732,1.0534684839834256,0.5208014316965919,0.5613590482453308,0.3680186328249185,0.25890931609761,0.4577543795488753,0.4552783157452265,0.2436891841792747,0.3547141921298961,0.3032064609623708,0.3331866289782789,,0.565756709918677,0.4067788981235578,0.215230350692983,0.464617439454515,0.2437486075049757,0.2697731750619727,0.719994358300122,0.4523251723757523,0.4579529626616965,0.6126562201714559,0.3016581343983339,0.2192168608030353
2025-09-30,0.2444225313621576,0.2519460381214595,0.3916761027581443,0.3757647932816076,0.2819237265257213,0.4739177685186108,0.2988974114156801,1.1465631836284755,0.5118489843350609,0.5471919590782309,0.3766236842561802,0.2674495860490818,0.4794920430400601,0.4664817783421978,0.2756421822320077,0.4416652115623751,0.3284557767029459,0.3341885393610763,,0.6077654651911016,0.4114737830614083,0.2217058537785654,0.4853868081700955,0.2560616801607682,0.2850467319321765,0.7757748965476486,0.4107642737372377,0.4534178783772246,0.5861814022726217,0.3341266944438768,0.2128243030204892
2025-10-01,0.2603052605537725,0.2795868845706554,0.3899182951649784,0.3813339072617067,0.3024233715128041,0.5121013225418879,0.30784455279913,1.276401118897496,0.4862372046573305,0.5490829019705312,0.3819530060788789,0.298280388908891,0.5020044782337346,0.4916234000731841,0.2866842624225125,0.651128823637692,0.4046001050288595,0.3169251567482416,,0.5991510992389246,0.4348315995976391,0.2250138162674829,0.541223716477882,0.2671263931286634,0.2696955808239674,0.7768840441124284,0.3980265965104073,0.4017957529843244,0.6003285137238827,0.3594720676336732,0.2264583124027569
2025-10-02,0.26525055280133,0.2737269894561807,0.3971548001592502,0.3826527825806257,0.2850603716385075,0.5135664601442467,0.3116716804417413,1.1761909786874534,0.4695238099836876,0.5195893176788232,0.3860684980700297,0.290350156954028,0.5595792101146808,0.4905755319601065,0.3021166639255924,0.6287167721858519,0.4122514296805095,0.2970025348493167,,0.6287194598231943,0.4928951076180786,0.2302384685197546,0.4639867704095501,0.2613649338170704,0.2718455185571825,0.7819984820229018,0.3931126759079623,0.3902091275294816,0.5888931724280606,0.3258899853807204,0.242182806146483
2025-10-03,0.2584025600319769,0.2705496379715552,0.3766812871564097,0.3828639287160983,0.2814028771646479,0.5235593814877919,0.3050071092115772,1.2477975030555406,0.5116101277473522,0.5749887523998012,0.3789300170108615,0.3043485835423587,0.6179542465554257,0.5164555430552369,0.3250778737016987,0.6171648053232174,0.4245034873250274,0.3266430576053435,,0.6146498574852758,0.4690243912358712,0.2212950580923458,0.4751920044805848,0.2718100639490708,0.2692490992228368,0.6600945904871247,0.3963603918605385,0.3788161956710463,0.6021249884577293,0.3676331409008797,0.2592987775441024
2025-10-06,0.2785583405791088,0.3463554724238302,0.4254138755997573,0.4633235275347822,0.3268955995472997,0.6256628099291527,0.3206743722316402,1.0691717082784913,0.5869051174905369,0.6418215128597503,0.4355222374415812,0.3328611011389996,0.603332806865134,0.5450435555801529,0.3634068307760924,0.6645158735053934,0.4185906606995305,0.3516269413497469,0.3288187304045212,0.7209198939431632,0.4969560931630793,0.2371898536760627,0.4349040935157893,0.2792661950800849,0.2727461767521887,0.6351299537146375,0.4476634122561094,0.393834052522947,0.6845417756491546,0.328847857666515,0.2763298808840801
2025-10-07,0.2553194377787012,0.3776323337955626,0.4070706629830473,0.4475251643231202,0.3210002693632927,0.7169889509867722,0.3734314426228187,1.085100754804602,0.3632335568720813,0.3857573533321736,0.3110348314047251,0.322183646941431,0.2820778219880772,0.6048208105208907,0.2255042752047307,0.6343155184946803,0.4426376492018594,0.4648477136195524,,0.7464313594563853,0.5219301644120518,0.2836005939547995,0.5639981973522374,0.312513728833967,0.2748893940429747,0.6099377879222139,0.4540644070787232,0.3774348097786613,0.7774889946035073,0.289513784234388,0.2007199869124311
2025-10-08,0.2561657801400221,0.3777425115614319,0.4269679891454533,0.4423622781585537,0.3379713363329276,0.6762934300679364,0.3763114132250553,1.1244673142451138,0.3567429612940479,0.3918838348280504,0.3152470049707005,0.3302103880803568,0.2774029537233475,0.6647455336443125,0.2282771907632056,0.5924948734528975,0.4356101283195951,0.3949216394707784,0.3834286494748449,0.7409749475965147,0.5165973857977232,0.2853873006069103,0.4734223447490063,0.2946274641728097,0.256489791879109,0.6112394079583321,0.4467643793605434,0.3588074760689904,0.7341588956103436,0.3034627293960164,0.2001726558911109
2025-10-09,0.2608434637758018,0.3699762859849621,0.4594449965694734,0.4745787040126218,0.3339846417134012,0.6674917150851358,0.3834524887818393,1.051819321883137,0.3591505997907033,0.392102371106212,0.3155599027091584,0.3140459085593937,0.2569749364824543,0.6756224545578445,0.2263867532855241,0.7051438716327699,0.4495072035650188,0.4632270958376398,0.3281053207219675,0.6126163243129877,0.4621300219949689,0.2932039239514895,0.5266167434625612,0.2976869919928375,0.270070338672075,0.5633242599455598,0.4213269410881767,0.3351680469737427,0.644388903622291,0.307332399079804,0.1962208886280619
2025-10-10,0.2866704842834231,0.3791834423495094,0.5206990901638365,0.5239411965798506,0.3655699184071335,0.5366666078703037,0.4122667819891654,0.879431340971718,0.3751462582901072,0.4204434289062889,0.3273615921874742,0.3441510888792066,0.2610084875141266,0.5737653139554337,0.2320912148877147,0.6599169184151294,0.4367783110909002,0.5096341951084952,0.3848956660151468,0.5624900967433897,0.4489714974184517,0.2987173257386006,0.5471145868146393,0.3548608877096736,0.3000053230807241,0.5317351917292175,0.4155745553227462,0.3454136887991887,0.6048235551698633,0.2926571184859093,0.2026078590224335
2025-10-13,0.2747855199839869,0.3748660834495154,0.515901131107906,0.6716755901051751,0.3594346998835309,0.6254270544541484,0.4021634087790926,1.056243185539088,0.3822348503192389,0.4207741920053542,0.323731181940988,0.3247756690314927,0.266470337271995,0.712889242192888,0.2486161554224675,0.7462809489439963,0.5363531592193554,0.4449653511183291,0.4049132161219824,0.7702057421150343,0.541208850895771,0.2883424402622354,0.531734113901119,0.3717792457572057,0.3707745153617408,0.7165810754134939,0.508991037670478,0.4062625549326751,0.8933375587157187,0.2827488764014894,0.2002925066185407
2025-10-14,0.28073915919741,0.3865835334697521,0.5263067152209963,0.6944168010407998,0.355161553477182,0.6551256060074896,0.4150201577861778,1.351018479048604,0.3397096240806139,0.3703353549423987,0.327575994871064,0.3446314321063617,0.2637217272833682,0.7667720285025619,0.2203035370471501,0.7570143258177131,0.591965256262786,0.5545772095743222,0.5381533629920102,1.1589971981668323,0.6050804914709904,0.3197892968858721,0.6843977485903175,0.4989548767005857,0.4415591983860122,0.8238440748611527,0.6023478118433769,0.5406006544568466,1.1193885322611266,0.3121847103538513,0.2124177102421674
2025-10-15,0.2847253388530963,0.3942999078812904,0.5255659994660544,0.8011460009811086,0.3640482204882838,0.9174686754792404,0.4255212030794054,,0.3580005360627331,0.3588101780207069,0.3290150904139072,0.3425293720643456,0.2796721516346087,0.9675820139755916,0.2219689422920506,0.8736044736190381,0.876508625432713,0.4612992599279196,0.6232701771873144,1.0924315524397,0.8582261936662642,0.3299684900764356,0.6539014837941621,0.4948947541233608,0.6130480918829401,1.0702718067323769,0.7862445158883377,0.7085909307304219,1.2425788071089274,0.3133660744364854,0.2161917547595878
2025-10-16,0.289618250283248,0.3910693344355058,0.5268512964097696,0.6632387229880023,0.3733896948627126,0.9962803687372238,0.4409702238680431,,0.3677315727818674,0.4204276992580315,0.3578296296407808,0.3554241951516597,0.2632158664005325,1.0027186170170652,0.2050157068855102,0.9369311497003106,0.9686949838875554,0.4581255707089284,1.0408182583421823,,0.8655414505442335,0.3279213090521469,1.1355171440515432,0.7558230734395427,0.8274769969409741,1.057052255335735,0.7722003492368936,0.829877473951553,,0.3162006883711003,0.2143133759693719
2025-10-17,0.2842647256850752,0.4037302347481193,,,0.3555060624015259,,0.4257390626082054,,0.32598881457958,0.355883524050112,0.3089119306288713,0.347712313275125,0.254804003511193,,0.1984968125419625,,,0.4497575284157898,,,,0.3241414155981155,,,,,,,,0.3016115713392244,0.2131332718035903
2025-10-20,0.2889228945769135,0.3982586854630787,0.4982829648451493,0.4817121503702634,0.3533678670059225,0.4584343075294376,0.4210273848539195,0.4744830093301483,0.3204829963822714,0.3520827872349593,0.2765966246331577,0.3441578174090633,0.2033705422017827,,0.1992658426091455,0.3820885109302408,,0.3895457957047454,0.4178074786075541,0.4367422366547084,0.370684836292225,0.3208713740124858,0.3443917119942203,0.2464026253060631,0.3250538808448144,0.559293248629853,0.4692780399351871,,0.4799638471105826,0.3060804259217935,0.2185328156324629
2025-10-21,0.2792498176990341,0.4023724278991574,0.4867755990799177,0.5452618283761766,0.3528410569093668,0.4610488171183385,0.4186101530791887,0.471439022401681,0.3061619705057244,0.3578245856322569,0.3005460835681462,0.3533406948430167,0.2089895767620627,,0.1877503511262513,0.3718312714651942,,0.3820321010289684,0.4309992071139919,0.4771672044106071,0.3053270784398867,0.3203168154096804,0.3560889208771461,0.2517133093896228,0.3165166292461518,0.6424890349875347,0.5484255023454128,,0.484448698744129,0.3121110904522965,0.2268390749372884
2025-10-22,0.281175169368814,0.4285779183479759,0.4861976291064663,0.506013680005896,0.3575690019967956,0.4788375232907108,0.4296014185772668,0.4472405186809093,0.3075362347017266,0.3442169528189994,0.3045186506953167,0.3461560257009015,0.2017200613680236,,0.1922023174029427,0.3727643589875347,,0.3659312587822612,0.4264849956649925,0.4555848105735332,0.3006689865281709,0.3302421706600513,0.3716762161650477,0.2259782463034073,0.3439245951161441,0.5684559964992194,0.575583739780719,,0.5224958622089974,0.3213242406682922,0.2116597372107449
